artist,song,year,verso_idx,verso_texto
Los Temerarios,Sucedió En La Barranca,1984,28,Mientras yo se que en la carcel
Los Temerarios,Sucedió En La Barranca,1984,31,Yo por eso le canto a la vida
Los Temerarios,Sucedió En La Barranca,1984,32,Yo por eso no creo en amor
Los Temerarios,Sucedió En La Barranca,1984,39,Para los perrines pelioneros!
Los Temerarios,Sucedió En La Barranca,1984,40,Atte El temerario Mayor
Los Tigres Del Norte,Caja De Muerto,1984,0,Ya dictaron mi sentencia
Los Tigres Del Norte,Caja De Muerto,1984,1,Ya me sepultaron vivo
Los Tigres Del Norte,Caja De Muerto,1984,2,Ni si quiera fue posible
Los Tigres Del Norte,Caja De Muerto,1984,4,Y este favor se lo debo
Los Tigres Del Norte,Caja De Muerto,1984,5,Al mejor de mis amigos.
Los Tigres Del Norte,Caja De Muerto,1984,7,A quel pobre desgraciado
Los Tigres Del Norte,Caja De Muerto,1984,8,Que me aviso una mañana
Los Tigres Del Norte,Caja De Muerto,1984,9,Tu paloma esta manchada
Los Tigres Del Norte,Caja De Muerto,1984,10,Yo la vi por la ventana
Los Tigres Del Norte,Caja De Muerto,1984,11,Y en un ataque de celos
Los Tigres Del Norte,Caja De Muerto,1984,12,Mi pistola disparaba.
Los Tigres Del Norte,Caja De Muerto,1984,14,A la reyna de los bastos
Los Tigres Del Norte,Caja De Muerto,1984,15,Le aposte mi gran cariño
Los Tigres Del Norte,Caja De Muerto,1984,17,Estas rejas son testigos
Los Tigres Del Norte,Caja De Muerto,1984,23,Brincar esta horrible barda
Los Tigres Del Norte,Caja De Muerto,1984,24,Solo el odio me sostiene
Los Tigres Del Norte,Caja De Muerto,1984,25,Madurando mi venganza
Los Tigres Del Norte,Caja De Muerto,1984,26,Para pagarle el favor
Los Tigres Del Norte,Caja De Muerto,1984,27,A un amigo de confianza.
Los Tigres Del Norte,Caja De Muerto,1984,29,Si me quiebran nada pierdo
Los Tigres Del Norte,Caja De Muerto,1984,30,Al fin ya me dan por muerto
Los Tigres Del Norte,Caja De Muerto,1984,31,Por las noches ya no duermo
Los Tigres Del Norte,Caja De Muerto,1984,32,Y voy a ver si lo intento
Los Tigres Del Norte,Caja De Muerto,1984,33,Si no salgo por la barda
Los Tigres Del Norte,Caja De Muerto,1984,34,Aunque sea en caja de muerto.
Antonio Aguilar,Valente Quintero,1988,0,Aquí me siento a cantar
Antonio Aguilar,Valente Quintero,1988,2,Versos que le compusieron
Antonio Aguilar,Valente Quintero,1988,3,A Don Valente Quintero
Antonio Aguilar,Valente Quintero,1988,5,Le decia su consentida
Antonio Aguilar,Valente Quintero,1988,6,Valente que vas a hacer
Antonio Aguilar,Valente Quintero,1988,7,El mayor anda borracho
Antonio Aguilar,Valente Quintero,1988,10,Valente llegó a ese baile
Antonio Aguilar,Valente Quintero,1988,11,Y mando tocar el toro
Antonio Aguilar,Valente Quintero,1988,12,Si el mayor paga con plata
Antonio Aguilar,Valente Quintero,1988,13,Yo se los pago con oro
Antonio Aguilar,Valente Quintero,1988,15,Los musicos contestaron
Antonio Aguilar,Valente Quintero,1988,17,Valente ya andas borracho
Antonio Aguilar,Valente Quintero,1988,18,Y pos de querer pelear
Antonio Aguilar,Valente Quintero,1988,20,Valente andaba borracho
Antonio Aguilar,Valente Quintero,1988,21,Y andaba escandalizando
Antonio Aguilar,Valente Quintero,1988,22,Con esta cuarenta y cinco
Antonio Aguilar,Valente Quintero,1988,23,No respeto ningún grado
Antonio Aguilar,Valente Quintero,1988,26,Sea por el amor de Dios
Antonio Aguilar,Valente Quintero,1988,27,La tuya es cuarenta y cinco
Antonio Aguilar,Valente Quintero,1988,28,La mia quema treinta y dos
Antonio Aguilar,Valente Quintero,1988,30,Salió el mayor para afuera
Antonio Aguilar,Valente Quintero,1988,31,Bastante muy irritado
Antonio Aguilar,Valente Quintero,1988,32,Valente tú no eres hombre
Antonio Aguilar,Valente Quintero,1988,35,Se tomaron de la mano
Antonio Aguilar,Valente Quintero,1988,36,Se apartaron de la bola
Antonio Aguilar,Valente Quintero,1988,37,Y a los poquitos momentos
Antonio Aguilar,Valente Quintero,1988,40,Valente esta agonizando
Antonio Aguilar,Valente Quintero,1988,41,Dandole cuenta al creador
Antonio Aguilar,Valente Quintero,1988,42,Alza los brazos al cielo
Antonio Aguilar,Valente Quintero,1988,43,Y de un balazo al mayor
Antonio Aguilar,Valente Quintero,1988,45,"Vuela, vuela palomita"
Antonio Aguilar,Valente Quintero,1988,46,"Y si no vuelas, detente"
Antonio Aguilar,Valente Quintero,1988,48,Del Mayor y de Valente
Antonio Aguilar,Jacinto Treviño,1988,0,"Ya con esta van 3 veces, que se ha visto lo bonito"
Antonio Aguilar,Jacinto Treviño,1988,1,"La primera fue en Mc Allen, en Brownsville y San Benito"
Antonio Aguilar,Jacinto Treviño,1988,3,"En la cantina de Beka, se agarraron a balazos"
Antonio Aguilar,Jacinto Treviño,1988,4,Por donde quiera volaban botellas hechas pedazos
Antonio Aguilar,Jacinto Treviño,1988,6,"Esa cantina de Beka, al momento quedo sola"
Antonio Aguilar,Jacinto Treviño,1988,7,"Nomás Jacinto Treviño, de carabina y pistola"
Antonio Aguilar,Jacinto Treviño,1988,9,"Éntrele Rinches cobardes, que el pleito no es con un niño"
Antonio Aguilar,Jacinto Treviño,1988,10,"Querían conocer su padre, yo soy Jacinto Treviño"
Antonio Aguilar,Jacinto Treviño,1988,12,"Decía Jacinto Treviño, que se arrastraba de risa"
Antonio Aguilar,Jacinto Treviño,1988,13,A mi los rinches me hicieron los puños de la camisa
Antonio Aguilar,Jacinto Treviño,1988,16,"Hay que Jacinto tan hombre, no niega ser Mexicano"
Antonio Aguilar,Jacinto Treviño,1988,18,"Ya con esta ahí me despido, aquí a presencia de todos"
Antonio Aguilar,Jacinto Treviño,1988,19,"Si me quieren conocer, los espero en matamoros"
Antonio Aguilar,Corrido de Macario Leyva,1988,0,Contratan dos pistoleros que de Acapulco vinieron
Antonio Aguilar,Corrido de Macario Leyva,1988,1,Pa' dar muerte a don Macario en el rancho ganadero
Antonio Aguilar,Corrido de Macario Leyva,1988,2,Cuando llegaron al rancho como no los conocian
Antonio Aguilar,Corrido de Macario Leyva,1988,3,"Señora somos agentes, agentes de policia"
Antonio Aguilar,Corrido de Macario Leyva,1988,5,Les contesto la señora mi esposo se acaba de ir
Antonio Aguilar,Corrido de Macario Leyva,1988,6,Pasen ustedes señores ya no tardara en venir
Antonio Aguilar,Corrido de Macario Leyva,1988,7,Cuando pasaron pa' dentro se quitaron los sombreros
Antonio Aguilar,Corrido de Macario Leyva,1988,8,Demostrando a la señora que eran unos caballeros
Antonio Aguilar,Corrido de Macario Leyva,1988,10,Luego que los ven venir uno al otro se sonrio
Antonio Aguilar,Corrido de Macario Leyva,1988,11,El dinero esta en la bolsa este tigre ya cayo
Antonio Aguilar,Corrido de Macario Leyva,1988,12,Pero nunca se fijaron en tan humilde señora
Antonio Aguilar,Corrido de Macario Leyva,1988,13,Por la espalda les dio muerte con una ametralladora
Antonio Aguilar,Corrido de Macario Leyva,1988,15,Decia don Macario Leyva venga mi esposa querida
Antonio Aguilar,Corrido de Macario Leyva,1988,16,Si no ha sido tu valor estos me quitan la vida
Antonio Aguilar,Corrido de Macario Leyva,1988,17,Y asi termina la historia de alla del rancho la zaga
Antonio Aguilar,Corrido de Macario Leyva,1988,18,Se acabaron dos pistolas de esas que matan por paga
Los Huracanes Del Norte,El Arbol De La Horca,1988,0,El viento lo balanceaba
Los Huracanes Del Norte,El Arbol De La Horca,1988,1,¡Ay qué recuerdo más negro
Los Huracanes Del Norte,El Arbol De La Horca,1988,2,Era el cuerpo de mi padre
Los Huracanes Del Norte,El Arbol De La Horca,1988,3,Que tenía una soga al cuello
Los Huracanes Del Norte,El Arbol De La Horca,1988,4,Lo habían colgado el domingo
Los Huracanes Del Norte,El Arbol De La Horca,1988,5,De las ramas de aquel cedro
Los Huracanes Del Norte,El Arbol De La Horca,1988,7,Apenas tenía diez años
Los Huracanes Del Norte,El Arbol De La Horca,1988,8,Lancé mi llanto de niño
Los Huracanes Del Norte,El Arbol De La Horca,1988,9,El perro tenía un balazo
Los Huracanes Del Norte,El Arbol De La Horca,1988,10,Lo supe por sus aullídos
Los Huracanes Del Norte,El Arbol De La Horca,1988,11,Pero arrastraba una espuela
Los Huracanes Del Norte,El Arbol De La Horca,1988,14,"Señor juez, le pertenece"
Los Huracanes Del Norte,El Arbol De La Horca,1988,15,Tal vez ya se le olvidó
Los Huracanes Del Norte,El Arbol De La Horca,1988,16,Yo soy Jesús Maldonado
Los Huracanes Del Norte,El Arbol De La Horca,1988,17,Hijo de aquel que colgó
Los Huracanes Del Norte,El Arbol De La Horca,1988,18,Ya supondrá los motivos
Los Huracanes Del Norte,El Arbol De La Horca,1988,19,Por los que lo busco yo
Los Huracanes Del Norte,El Arbol De La Horca,1988,21,"Después de todo, las leyes"
Los Huracanes Del Norte,El Arbol De La Horca,1988,22,No van a poder salvarlo
Los Huracanes Del Norte,El Arbol De La Horca,1988,23,Si usted no quiere pelear
Los Huracanes Del Norte,El Arbol De La Horca,1988,24,Lo arrastraré en mi caballo
Los Huracanes Del Norte,El Arbol De La Horca,1988,26,Lo voy a dejar colgado
Los Huracanes Del Norte,El Arbol De La Horca,1988,28,En el paso del coyote
Los Huracanes Del Norte,El Arbol De La Horca,1988,29,Venga muy bien preparado
Los Huracanes Del Norte,El Arbol De La Horca,1988,30,Sus hijos no tienen culpa
Los Huracanes Del Norte,El Arbol De La Horca,1988,31,Pero eso no viene al caso
Los Huracanes Del Norte,El Arbol De La Horca,1988,32,Si usted no llega a las doce
Los Huracanes Del Norte,El Arbol De La Horca,1988,33,Tal vez no vuelva a mirarlos
Los Huracanes Del Norte,El Arbol De La Horca,1988,35,El diablo andaba a caballo
Los Huracanes Del Norte,El Arbol De La Horca,1988,36,Los hechos lo presenció
Los Huracanes Del Norte,El Arbol De La Horca,1988,40,A un juez de letra colgó
Antonio Aguilar,El Grano de Oro,1988,0,Yo le puse grano de oro
Antonio Aguilar,El Grano de Oro,1988,2,Era de mi fierro criollo
Antonio Aguilar,El Grano de Oro,1988,3,Era hermoso mi animal
Antonio Aguilar,El Grano de Oro,1988,4,Mas se lo di a Pancho Villa
Antonio Aguilar,El Grano de Oro,1988,5,En su santo allá en Parral
Antonio Aguilar,El Grano de Oro,1988,7,Pancho Villa le dio un grado
Antonio Aguilar,El Grano de Oro,1988,8,Le dio el grado de mayor
Antonio Aguilar,El Grano de Oro,1988,9,Cuando lo salvo en Celaya
Antonio Aguilar,El Grano de Oro,1988,10,De las balas de Obregón
Antonio Aguilar,El Grano de Oro,1988,11,Corrió con su carga en lomo
Antonio Aguilar,El Grano de Oro,1988,12,Hasta llegar a Torreón
Antonio Aguilar,El Grano de Oro,1988,14,El valor de Pancho Villa
Antonio Aguilar,El Grano de Oro,1988,15,Y las patas del corcel
Antonio Aguilar,El Grano de Oro,1988,16,Eran del ciclo norteño
Antonio Aguilar,El Grano de Oro,1988,18,Pero era Francisco Villa
Antonio Aguilar,El Grano de Oro,1988,19,En su caballo más fiel
Antonio Aguilar,El Grano de Oro,1988,21,Una vez se lo robaron
Antonio Aguilar,El Grano de Oro,1988,22,Los huertistas en Parral
Antonio Aguilar,El Grano de Oro,1988,23,Mas el potro enfurecido
Antonio Aguilar,El Grano de Oro,1988,25,Hasta quitarse al jinete
Antonio Aguilar,El Grano de Oro,1988,26,Regresando a su corral
Antonio Aguilar,El Grano de Oro,1988,28,Las metrallas enemigas
Antonio Aguilar,El Grano de Oro,1988,29,Y hasta uno que otro cañón
Antonio Aguilar,El Grano de Oro,1988,30,Los lanzaba Pancho Villa
Antonio Aguilar,El Grano de Oro,1988,32,Grano de Oro los jalaba
Antonio Aguilar,El Grano de Oro,1988,35,Cuando mataron a Villa
Antonio Aguilar,El Grano de Oro,1988,36,En Hidalgo del Parral
Antonio Aguilar,El Grano de Oro,1988,37,En Canutillo el caballo
Antonio Aguilar,El Grano de Oro,1988,38,Lo esperaba en el corral
Antonio Aguilar,El Grano de Oro,1988,39,Murió con la silla puesta
Los Tigres Del Norte,La Tumba Del Mojado,1988,0,"No pude cruzar la raya, se me atravesó el Río Bravo"
Los Tigres Del Norte,La Tumba Del Mojado,1988,1,"Me aprendieron malamente, cuando viví al otro lado,"
Los Tigres Del Norte,La Tumba Del Mojado,1988,2,"Los dólares son bonitos, pero yo soy Mexicano"
Los Tigres Del Norte,La Tumba Del Mojado,1988,4,"No tenía tarjeta verde, cuando trabaje en Louisiana"
Los Tigres Del Norte,La Tumba Del Mojado,1988,5,"En un sótano viví, porque era espalda mojada"
Los Tigres Del Norte,La Tumba Del Mojado,1988,6,"Tuve que inclinar la frente, para cobrar la semana"
Los Tigres Del Norte,La Tumba Del Mojado,1988,8,"Las rosas de Mexicali, y la sangre en el Río Bravo,"
Los Tigres Del Norte,La Tumba Del Mojado,1988,9,"Son dos cosas diferentes, pero en color son hermanos"
Los Tigres Del Norte,La Tumba Del Mojado,1988,10,"Y la línea, divisoria, es la tumba del mojado"
Los Tigres Del Norte,La Tumba Del Mojado,1988,12,"La cerca de la tortilla, es ofensa para el pueblo,"
Los Tigres Del Norte,La Tumba Del Mojado,1988,13,"En México se pasean, Franceses, Chinos y Griegos,"
Los Tigres Del Norte,La Tumba Del Mojado,1988,14,"Y algunos americanos, son caciques de los pueblos"
Los Tigres Del Norte,Pueblo Querido,1988,0,Hoy me encuentro muy lejos muy lejos
Los Tigres Del Norte,Pueblo Querido,1988,1,De la tierra que vio naceeeeer
Los Tigres Del Norte,Pueblo Querido,1988,2,De mis padres y de mis hermanos
Los Tigres Del Norte,Pueblo Querido,1988,3,Y del mi barrio que vio crecer
Los Tigres Del Norte,Pueblo Querido,1988,4,La nostalgia me destroza el alma
Los Tigres Del Norte,Pueblo Querido,1988,5,Y quisiera volverlos a ver.
Los Tigres Del Norte,Pueblo Querido,1988,7,El recuerdo se me hace tristeza
Los Tigres Del Norte,Pueblo Querido,1988,8,La tristeza me hace llorar
Los Tigres Del Norte,Pueblo Querido,1988,9,Entre llanto parece que miro
Los Tigres Del Norte,Pueblo Querido,1988,10,A mi pueblo y mi dulce hogar
Los Tigres Del Norte,Pueblo Querido,1988,11,Y tambien a mi madre bendita
Los Tigres Del Norte,Pueblo Querido,1988,12,Que sin duda por mi a de rezar
Los Tigres Del Norte,Pueblo Querido,1988,14,Yo ancio con todo mi ser
Los Tigres Del Norte,Pueblo Querido,1988,15,Regresar a mi pueblo querido
Los Tigres Del Norte,Pueblo Querido,1988,16,Y mi dios me lo a de conceder
Los Tigres Del Norte,Pueblo Querido,1988,17,Pa' morirme a ya con los mios.
Los Tigres Del Norte,Pueblo Querido,1988,19,Es triste muy encontrarse ausente
Los Tigres Del Norte,Pueblo Querido,1988,20,De la tierra donde uno a nacido y mas
Los Tigres Del Norte,Pueblo Querido,1988,21,Triste sino estan presentes los amigos
Los Tigres Del Norte,Pueblo Querido,1988,22,Y los seres queridos que el destino nos
Los Tigres Del Norte,Pueblo Querido,1988,23,Hizo dejarnos mata el alma jamas ha podido
Los Tigres Del Norte,Pueblo Querido,1988,24,Yo he bagado por grandes ciudades
Los Tigres Del Norte,Pueblo Querido,1988,25,Por sus calles retebien alumbradas pero
Los Tigres Del Norte,Pueblo Querido,1988,26,Nunca he olvidado a mi pueblo y ni pienso
Los Tigres Del Norte,Pueblo Querido,1988,27,Olvidarlo por nada aunque tenga
Los Tigres Del Norte,Pueblo Querido,1988,28,Sus casas de adobes y una que otra
Vicente Fernández,El Cuatrero,1988,0,A un cuaco de linda estampa
Vicente Fernández,El Cuatrero,1988,1,Le cambiaron de color
Vicente Fernández,El Cuatrero,1988,2,Ganó un montón de carreras
Vicente Fernández,El Cuatrero,1988,3,Corriendo el era un primor
Vicente Fernández,El Cuatrero,1988,4,Ganaba de todas todas
Vicente Fernández,El Cuatrero,1988,5,Era el rey de la región
Vicente Fernández,El Cuatrero,1988,7,Aquel cuatrero era el amo
Vicente Fernández,El Cuatrero,1988,8,Y el que lo enseño a ganar
Vicente Fernández,El Cuatrero,1988,9,Más el caballo era noble
Vicente Fernández,El Cuatrero,1988,10,Y a el también lo hizo cambiar
Vicente Fernández,El Cuatrero,1988,11,Y por amor a los niños
Vicente Fernández,El Cuatrero,1988,12,Los dos habrían de triunfar
Vicente Fernández,El Cuatrero,1988,14,Lindo mi cuaco mi prieto satanás
Vicente Fernández,El Cuatrero,1988,15,Vamos volando tu sabes donde esta
Vicente Fernández,El Cuatrero,1988,16,Ahora mi prieto no te quedes atrás
Vicente Fernández,El Cuatrero,1988,17,Y a tu pintada te tengo que comprar
Vicente Fernández,El Cuatrero,1988,19,Con una herida de muerte mi caballo se moría
Vicente Fernández,El Cuatrero,1988,20,Don Lázaro mala cara eso era lo que quería
Vicente Fernández,El Cuatrero,1988,21,Aquí te acabas prietito
Vicente Fernández,El Cuatrero,1988,22,Con mi buena puntería
Vicente Fernández,El Cuatrero,1988,23,Yo con el llanto en mis ojos de rodillas suplicante
Vicente Fernández,El Cuatrero,1988,24,Le dije no seas ingrato nada ganas con matarle
Vicente Fernández,El Cuatrero,1988,25,Si quieres te doy mi vida
Vicente Fernández,El Cuatrero,1988,26,Llévame a mi por delante
Vicente Fernández,El Cuatrero,1988,28,Mala cara al ver mis ojos
Vicente Fernández,El Cuatrero,1988,29,Nomás se quedo mirando
Vicente Fernández,El Cuatrero,1988,30,Yo creo que le llego al alma
Vicente Fernández,El Cuatrero,1988,31,Y ya no quiso matarlo
Vicente Fernández,El Cuatrero,1988,32,Y aquel caballo tan noble
Vicente Fernández,El Cuatrero,1988,33,Con el tiempo fue sanando
Vicente Fernández,El Cuatrero,1988,34,Y en mis praderas y montes
Vicente Fernández,El Cuatrero,1988,35,Conmigo anda relinchando
Vicente Fernández,El Cuatrero,1988,36,Don Lázaro mala cara termino por regalármelo
Vicente Fernández,El Cuatrero,1988,41,Con la Mariana me tienes que llevar
Vicente Fernández,Mujeres Divinas,1988,0,Hablando de mujeres y traiciones
Vicente Fernández,Mujeres Divinas,1988,1,Se fueron consumiendo las botellas
Vicente Fernández,Mujeres Divinas,1988,2,Pidieron que cantara mis canciones
Vicente Fernández,Mujeres Divinas,1988,3,Y yo canté unas dos en contra de ellas
Vicente Fernández,Mujeres Divinas,1988,5,De pronto que se acerca un caballero
Vicente Fernández,Mujeres Divinas,1988,6,Su pelo ya pintaba algunas canas
Vicente Fernández,Mujeres Divinas,1988,7,Me dijo le suplico compañero
Vicente Fernández,Mujeres Divinas,1988,8,Que no hable en mi presencia de las damas
Vicente Fernández,Mujeres Divinas,1988,10,Le dije que nosotros simplemente
Vicente Fernández,Mujeres Divinas,1988,11,Hablamos de lo mal que nos pagaron
Vicente Fernández,Mujeres Divinas,1988,12,Que si alguien opinaba diferente
Vicente Fernández,Mujeres Divinas,1988,13,Sería porque jamás lo traicionaron
Vicente Fernández,Mujeres Divinas,1988,17,Me dijo yo soy uno de los seres
Vicente Fernández,Mujeres Divinas,1988,18,Que más ha soportado los fracasos
Vicente Fernández,Mujeres Divinas,1988,19,Y siempre me dejaron las mujeres
Vicente Fernández,Mujeres Divinas,1988,20,Llorando y con el alma hecha pedazos
Vicente Fernández,Mujeres Divinas,1988,22,Mas nunca les reprocho mis heridas
Vicente Fernández,Mujeres Divinas,1988,23,Se tiene que sufrir cuando se ama
Vicente Fernández,Mujeres Divinas,1988,24,Las horas más hermosas de mi vida
Vicente Fernández,Mujeres Divinas,1988,25,Las he pasado al lado de una dama
Vicente Fernández,Mujeres Divinas,1988,26,Pudiéramos morir en las cantinas
Vicente Fernández,Mujeres Divinas,1988,27,Y nunca lograríamos olvidarlas
Vicente Fernández,Mujeres Divinas,1988,29,Mujeres o mujeres tan divinas
Vicente Fernández,Mujeres Divinas,1988,30,No queda otro camino que adorarlas
Vicente Fernandez,Guadalajara,1988,0,"Guadalajara, Guadalajara"
Vicente Fernandez,Guadalajara,1988,3,Tienes el alma de provinciana
Vicente Fernandez,Guadalajara,1988,4,"Hueles a limpio, a rosa temprana"
Vicente Fernandez,Guadalajara,1988,5,A verde jara fresca del río
Vicente Fernandez,Guadalajara,1988,6,Son mil palomas tu caserío
Vicente Fernandez,Guadalajara,1988,8,Sabes a pura tierra mojada
Vicente Fernandez,Guadalajara,1988,13,¡Ay! Laguna de Chapala
Vicente Fernandez,Guadalajara,1988,14,Tienes de un cuento la magia
Vicente Fernandez,Guadalajara,1988,15,Cantos de ocasos y de alboradas
Vicente Fernandez,Guadalajara,1988,16,De enamoradas noches lunadas
Vicente Fernandez,Guadalajara,1988,17,"Quieta, Chapala, es tu laguna"
Vicente Fernandez,Guadalajara,1988,18,Novia romántica como ninguna
Vicente Fernandez,Guadalajara,1988,23,"¡Ay! Tlaquepaque, pueblito"
Vicente Fernandez,Guadalajara,1988,24,Tus olorosos jarritos
Vicente Fernandez,Guadalajara,1988,25,Hacen más fresco el dulce tepache
Vicente Fernandez,Guadalajara,1988,26,"Para la birria, junto al mariachi"
Vicente Fernandez,Guadalajara,1988,27,Que en los parianes y alfarerías
Vicente Fernandez,Guadalajara,1988,28,Suenan con triste melancolía
Vicente Fernandez,Guadalajara,1988,33,¡Ay! Guadalajara hermosa
Vicente Fernandez,Guadalajara,1988,34,Quiero decirte una cosa
Vicente Fernandez,Guadalajara,1988,35,Porque conservas agua del pozo
Vicente Fernandez,Guadalajara,1988,36,Y tus mujeres el fiel rebozo
Vicente Fernandez,Guadalajara,1988,38,Tienes el alma más mexicana
Los Cadetes de Linares,Descansa General,1980,0,"Pasan los años, tú recuerdo esta en la historia"
Los Cadetes de Linares,Descansa General,1980,1,"De Pancho Villa, que a su México dejó"
Los Cadetes de Linares,Descansa General,1980,2,Y en su memoria con orgullo lo decía
Los Cadetes de Linares,Descansa General,1980,3,"Acepto el reto, que la vida me marco"
Los Cadetes de Linares,Descansa General,1980,5,Fue Pancho Villa decidido y muy valiente
Los Cadetes de Linares,Descansa General,1980,6,Y su grandeza lo llevo hasta General
Los Cadetes de Linares,Descansa General,1980,7,Estuvo preso por delitos cometidos
Los Cadetes de Linares,Descansa General,1980,8,"Y allá en su celda, comenzaba a deletrear"
Los Cadetes de Linares,Descansa General,1980,12,Por tus hazañas de oro
Los Cadetes de Linares,Descansa General,1980,15,Autodidacto es el nombre que merece
Los Cadetes de Linares,Descansa General,1980,16,Por ser valiente y que solo se formó
Los Cadetes de Linares,Descansa General,1980,17,"Vengo con gusto, la deshonra de su hermana"
Los Cadetes de Linares,Descansa General,1980,18,"Y allá en sus tropas, 30 mil hombres mandó"
Los Cadetes de Linares,Descansa General,1980,20,"Si ya no late, aquel pecho que gritaba"
Los Cadetes de Linares,Descansa General,1980,21,"Porque rendido, un cobarde lo mato"
Los Cadetes de Linares,Descansa General,1980,22,Y que ganaron con cortarle la cabeza
Los Cadetes de Linares,Descansa General,1980,23,"Si su grandeza era de él, se la llevó"
Los Cadetes De Linares,Ventura Ramos,1980,0,año del 49 fecha que ya recordamos el dia 13 de abril a muerto ventura ramos
Los Cadetes De Linares,Ventura Ramos,1980,1,en via de guadalupe estado de nuevo leon a muero ventura ramos lo mataron a traicion
Los Cadetes De Linares,Ventura Ramos,1980,2,de velador trabajava en un salon y cantina desian ventura ramos se me hace que esta es mi ruina
Los Cadetes De Linares,Ventura Ramos,1980,3,cuando llego la acordada desde el carro le tiraron disparandole a un tiemo a distante lo mataron
Los Cadetes De Linares,Ventura Ramos,1980,5,ya no lo andaran buscando como el antes lo buscaban alsen las manos al cielo los que mueron lo deseava
Los Cadetes De Linares,Ventura Ramos,1980,7,paloma de alas moradas parate en su sepultura anda avisara a agualeguas que mataton a ventura
José Alfredo Jiménez,El Caballo Blanco,1983,1,"Que en un día domingo, feliz arrancara"
José Alfredo Jiménez,El Caballo Blanco,1983,5,"Su noble jinete, le quitó la rienda"
José Alfredo Jiménez,El Caballo Blanco,1983,6,Le quitó la silla y se fue a puro pelo
José Alfredo Jiménez,El Caballo Blanco,1983,7,"Cruzó como rayo, tierras nayaritas"
José Alfredo Jiménez,El Caballo Blanco,1983,8,Entre cerros verdes y lo azul del cielo
José Alfredo Jiménez,El Caballo Blanco,1983,10,"A paso más lento, llegó hasta Escuinapa"
José Alfredo Jiménez,El Caballo Blanco,1983,12,"Cuentan que en Los Mochis, ya se iba cayendo"
José Alfredo Jiménez,El Caballo Blanco,1983,20,"Llegó hasta Hermosillo, siguió pa' Caborca"
José Alfredo Jiménez,El Caballo Blanco,1983,21,"Y por Mexicali, sintió que moría"
José Alfredo Jiménez,El Caballo Blanco,1983,22,Subió paso a paso por La Rumorosa
José Alfredo Jiménez,El Caballo Blanco,1983,23,Llegando a Tijuana con la luz del día
José Alfredo Jiménez,El Caballo Blanco,1983,27,Y este fue el corrido del caballo blanco
Los Tigres Del Norte,La Maestra,1983,0,"A orillas del Río Bravo, en una hacienda escondida"
Los Tigres Del Norte,La Maestra,1983,1,"Laurita mato a su novio, porque el ya no la quería"
Los Tigres Del Norte,La Maestra,1983,2,"Y con otra iba a casarse, nomás porque las podía"
Los Tigres Del Norte,La Maestra,1983,4,"Hallaron dos cuerpos muertos, al fondo de una parcela"
Los Tigres Del Norte,La Maestra,1983,5,"Uno era el de Emilio Guerra, el prometido de Esthela"
Los Tigres Del Norte,La Maestra,1983,6,"El otro el de Laura Garza, la maestra de la escuela"
Los Tigres Del Norte,La Maestra,1983,8,"La última vez que se vieron, ella lo mando llamar"
Los Tigres Del Norte,La Maestra,1983,9,"Cariño del alma mía, tú no te puedes casar"
Los Tigres Del Norte,La Maestra,1983,10,"No decías que me amabas, que era cuestión de esperar"
Los Tigres Del Norte,La Maestra,1983,12,"Tú no puedes hacerme esto, que pensara mi familia"
Los Tigres Del Norte,La Maestra,1983,13,"No puedes abandonarme, después que te di mi vida"
Los Tigres Del Norte,La Maestra,1983,14,"No digas que no me quieres, como antes si me querías"
Los Tigres Del Norte,La Maestra,1983,16,"Solo vine a despedirme, Emilio le contesto"
Los Tigres Del Norte,La Maestra,1983,17,"Tengo mi novia pedida, por ti mi amor se acabo"
Los Tigres Del Norte,La Maestra,1983,18,"Que te sirva de experiencia, lo que esta vez te paso"
Los Tigres Del Norte,La Maestra,1983,20,"No sabía que estaba armada, y su muerte muy cerquita"
Los Tigres Del Norte,La Maestra,1983,21,"De la bolsa de su abrigo, saco una escuadra cortita"
Los Tigres Del Norte,La Maestra,1983,22,"Con ella le dio 6 tiros, luego se mato Laurita"
Los Tigres Del Norte,Cielo Gris,1983,1,Yo miro pasar el tiempo
Los Tigres Del Norte,Cielo Gris,1983,3,Y me pongo a recordar
Los Tigres Del Norte,Cielo Gris,1983,5,Que en este lugar de hierro y de cemento
Los Tigres Del Norte,Cielo Gris,1983,6,Era un rancho y ahora es la ciudad
Los Tigres Del Norte,Cielo Gris,1983,7,Mi viejo caballo ya no esta contento
Los Cadetes de Linares,La Discusión Fue Una Yegua,1985,0,Hablar de Francisco Villa se enorgullece mi pecho
Los Cadetes de Linares,La Discusión Fue Una Yegua,1985,2,"Hizo mucho por los pobres, quizo mucho a su nacion"
Los Cadetes de Linares,La Discusión Fue Una Yegua,1985,3,Y de la revolucion tambien fue el brazo derecho
Los Cadetes de Linares,La Discusión Fue Una Yegua,1985,5,Huerta quizo asesinarlo y al paredon lo mando
Los Cadetes de Linares,La Discusión Fue Una Yegua,1985,7,Dos descargas le tiraron y ninguna le pego
Los Cadetes de Linares,La Discusión Fue Una Yegua,1985,8,Alla viene un telegrama ese fue el que lo salvo
Los Cadetes de Linares,La Discusión Fue Una Yegua,1985,10,Telegrama que fue enviado por don Francisco I. Madero
Los Cadetes de Linares,La Discusión Fue Una Yegua,1985,12,"""Respeten la vida a villa que en Mexico yo lo espero"
