artist,song,year,i_AR,i_MO,i_DI,i_PO,i_NA,i_GO,IIA_global
J Balvin,Amarillo,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Balvin,Arcoíris,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Balvin,Negro,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Balvin,Rojo,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J Balvin,Rosa,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenni Rivera,Chicana Jalisciense,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenni Rivera,El Orgullo De Mi Padre,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenni Rivera,El Orgullo De Mi Padre,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenni Rivera,Estados Que Quiero,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenni Rivera,Jefa De Jefas,2012,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.07142857142857142
Jenni Rivera,La Maestra Del Contrabando,2008,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.027777777777777776
Jenni Rivera,La Maestra Del Contrabando,2012,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.027777777777777776
Jenni Rivera,La Martina,2008,0.375,0.0,0.0,0.0,0.0,0.0,0.0625
Jenni Rivera,La Martina,2012,0.375,0.0,0.0,0.0,0.0,0.0,0.0625
Jenni Rivera,Las Cachanillas,2008,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142
Jenni Rivera,Las Cachanillas,2012,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142
Jenni Rivera,Los Traficantes,2008,0.0,0.5,0.5,0.0,0.0,0.0,0.16666666666666666
Jenni Rivera,Los Traficantes,2012,0.0,0.5,0.5,0.0,0.0,0.0,0.16666666666666666
Jenni Rivera,Ovarios,2012,0.0,0.0,0.0,0.0,0.0,0.75,0.125
Jenni Rivera,Que Me Entierren Con La Banda,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenni Rivera,Que Me Entierren Con La Banda,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenni Rivera,Reina De Reinas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenni Rivera,Reina De Reinas,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenni Rivera,Viejo Vaquetón,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joan Sebastian,Afortunado,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joan Sebastian,Bandido De Amores,2015,1.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.27777777777777773
Joan Sebastian,Carrera A Muerte,1988,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
Joan Sebastian,Carrera A Muerte,2002,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
Joan Sebastian,Carrera A Muerte,2015,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
Joan Sebastian,El Corrido De Zenon,1988,3.0,0.0,0.0,0.0,0.0,0.0,0.5
Joan Sebastian,En Un Jaripeo,1988,1.5,0.0,0.0,0.0,0.0,0.0,0.25
Joan Sebastian,Lo Dijo El Cura,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joan Sebastian,Manuel Juárez,2015,0.8,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
Joan Sebastian,Pachito,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joan Sebastian,Pancho Bigotes,1988,0.0,0.0,0.0,0.0,0.0,0.75,0.125
Joan Sebastian,Rumores,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joan Sebastian,Rumores,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Alfredo Jiménez,"Con La Muerte Entre Los Puños ""El Boxeador""",1977,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.05555555555555555
José Alfredo Jiménez,El Caballo Blanco,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Alfredo Jiménez,La Sota De Copas,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Cirerol,La Chola,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julio Preciado,Me Caíste Del Cielo,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julión Álvarez Y Su Norteño Banda,El Guitarrero,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julión Álvarez Y Su Norteño Banda,La Abeja Miope,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julión Álvarez Y Su Norteño Banda,La Abeja Miope (Cumbia),2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julión Álvarez Y Su Norteño Banda,La Abeja Miope (Cumbia),2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julión Álvarez Y Su Norteño Banda,Las Plebes,2022,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Julión Álvarez Y Su Norteño Banda,Los Dos Compadres,2007,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.027777777777777776
Julión Álvarez Y Su Norteño Banda,Los Dos Compadres,2013,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.027777777777777776
Julión Álvarez Y Su Norteño Banda,Mis Travesuras ,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julión Álvarez Y Su Norteño Banda,Ni Diablo Ni Santo,2022,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
Junior H,A TU NOMBRE,2023,0.0,0.0,1.6,0.0,0.0,0.0,0.26666666666666666
Junior H,Clave Ali,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Junior H,Con Un Presidente,2020,0.16666666666666666,0.0,1.1666666666666667,0.0,0.0,0.0,0.2222222222222222
Junior H,Dicen,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior H,El Chachito Anda Alegre,2020,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Junior H,Hey CJ,2020,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Junior H,La Piel Rayada,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior H,Mente positiva,2020,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
Junior H,No Me Pesa,2020,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666
Junior H,Ojos Colorados,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior H,Pakas en las rakas,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior H,Pause,2020,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.07142857142857142
Junior H,Rambo El Apodo,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior H,Tengo Motivos,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior H,Tingo Y Tango,2020,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
"Junior H, Peso Pluma",El Azul,2023,0.0,0.0,0.6,0.0,0.0,0.0,0.1
K-Paz De La Sierra,Ayer Bajé De La Sierra,2003,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.037037037037037035
Kafé con Leshe,Cienes,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karol G,Culpables,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kartel De Las Calles,Las Calles Me Llaman,2006,0.36363636363636365,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.1212121212121212
Kartel De Las Calles,Pensamientos Verdes,2006,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333
Kosmer,Brasil 99',2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Arrolladora Banda El Limón De Rene Camacho,El Arbol De La Horca,2009,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.05555555555555555
La Arrolladora Banda El Limón De Rene Camacho,El Rengo,2009,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.19047619047619047
La Plebada,La Galliza,2018,0.0,0.0,0.375,0.0,0.0,0.125,0.08333333333333333
La Plebada,La Galliza,2019,0.0,0.0,0.375,0.0,0.0,0.125,0.08333333333333333
La Plebada,No Hay Más,2019,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.015151515151515152
La Plebada,Placoseo Como Se Debe,2019,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Laberinto,El Celular,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ladrones,Así Cambió La Cosa,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ladrones,Así Nomas,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ladrones,Tarjetita,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ladrones,Veneno,2025,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Lalo Mora,Corrido De Chihuahua,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lalo Mora,El Corrido De Monterrey,2008,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.047619047619047616
Lalo Mora,Laurita Garza,2007,3.0,0.0,0.0,0.0,0.0,0.0,0.5
Lalo Mora,Laurita Garza,2008,3.0,0.0,0.0,0.0,0.0,0.0,0.5
Lalo Mora,Los Consejos De Mi Padre,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lalo Mora,Los Consejos De Mi Padre,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lalo Mora,Regalo Caro,2008,0.4166666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,0.125
Larry Hernández,El 6,2009,0.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333
Larry Hernández,El Papo,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Hernández,El Taliban,2009,0.0,0.0,0.0,0.25,0.0,0.25,0.08333333333333333
Larry Hernández,Mal Encachado y Buchon,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberación,Enamorado De Un Fantasma,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lila Downs,Cuando Me Tocas Tú,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lila Downs,Son De Difuntos,2015,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.07407407407407407
Lirika Inverza,Inefable ,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Lirika Inverza,Pasa,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lirika Inverza,Todos,2019,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
Lola Beltrán,El Caballo Bayo,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lola Beltrán,El Caballo Bayo,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lola Beltrán,La Rielera,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lola Beltrán,La Rielera,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lord Masta & Rplcmnts,Astrodromo,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1980,0.0,0.0,0.125,0.0,0.0,0.125,0.041666666666666664
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1984,0.0,0.0,0.125,0.0,0.0,0.125,0.041666666666666664
Lorenzo De Monteclaro,Ayer Baje De La Sierra,1988,0.0,0.0,0.125,0.0,0.0,0.125,0.041666666666666664
Lorenzo De Monteclaro,Carga Ladeada,1980,0.7142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
Lorenzo De Monteclaro,Carga Ladeada,1984,0.7142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
Lorenzo De Monteclaro,Carga Ladeada,1988,0.7142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
Lorenzo De Monteclaro,Contrabando Y Traicion,1980,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142
Lorenzo De Monteclaro,Contrabando Y Traicion,1988,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142
Lorenzo De Monteclaro,Eran Cuatro De A Caballo,1980,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
Lorenzo De Monteclaro,Eran Cuatro De A Caballo,1988,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
Lorenzo De Monteclaro,La Banda Del Carro Rojo,1980,0.0,0.5,0.0,0.0,0.0,0.5,0.16666666666666666
Lorenzo De Monteclaro,La Banda Del Carro Rojo,1988,0.0,0.5,0.0,0.0,0.0,0.5,0.16666666666666666
Los Alegres De Teran,Juan Charrasqueado,1977,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0,0.0,0.14814814814814814
Los Alegres De Terán,El Ojo De Vidrio,1980,1.2857142857142858,0.0,0.0,0.0,0.0,0.7142857142857143,0.33333333333333337
Los Broncos De Reynosa,Clave 7,1983,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.36363636363636365,0.12121212121212122
Los Broncos De Reynosa,Clave 7,1985,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.36363636363636365,0.1212121212121212
Los Broncos De Reynosa,El Carro De La Muerte,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Broncos De Reynosa,El Corrido De Lamberto Quintero,1984,1.1666666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,0.2222222222222222
Los Broncos De Reynosa,Mi Ultima Carta,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Broncos De Reynosa,Mi Ultima Carta ,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Bukis,Las Holgazanas,1984,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
Los Cadetes De Linares,80 Cargas Suicidas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Bayo Cara Blanca,1976,0.6,0.0,0.0,0.0,0.0,0.0,0.1
Los Cadetes De Linares,Bayo Cara Blanca,1984,0.6,0.0,0.0,0.0,0.0,0.0,0.1
Los Cadetes De Linares,Caballo Alazan Lucero,2000,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.09523809523809523
Los Cadetes De Linares,Caballo De Pancho Villa,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Corrido de los Perez,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes De Linares,Cruzando El Puente,2014,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Los Cadetes De Linares,Descansa General,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Descansa General ,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Dimas De León,2003,1.25,0.0,0.0,0.0,0.0,0.25,0.25
Los Cadetes De Linares,Donde Estara Mi Caballo,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,El Asesino,1978,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333
Los Cadetes De Linares,El Asesino,1980,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333
Los Cadetes De Linares,El Asesino,1984,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333
Los Cadetes De Linares,El Asesino,2003,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333
Los Cadetes De Linares,El Asesino,2008,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333
Los Cadetes De Linares,El Asesino,2009,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333
Los Cadetes De Linares,El Bayo Cara Blanca,1996,0.6,0.0,0.0,0.0,0.0,0.0,0.1
Los Cadetes De Linares,El Caballo Jovero,1976,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Los Cadetes De Linares,El Caballo Jovero,1978,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Los Cadetes De Linares,El Caballo Jovero,1984,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Los Cadetes De Linares,El Caballo Jovero,2003,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Los Cadetes De Linares,El Caballo Jovero,2008,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Los Cadetes De Linares,El Crimen De Chihuahua,1984,1.1666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.25
Los Cadetes De Linares,El Desquite,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,El Desquite,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,El Desquite,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,El Muchacho Y El Potro,1996,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
Los Cadetes De Linares,El Rancherito,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,El Rancherito,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,El Rancherito,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,El Rancherito,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,El Retorno De Chito Cano,2008,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.09523809523809523
Los Cadetes De Linares,El Tartanero,1984,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Los Cadetes De Linares,"Entre Hierba, Polvo Y Plomo",2003,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285
Los Cadetes De Linares,Eran Cuatro De A Caballo,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Eran Cuatro De A Caballo,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Eran Cuatro De A Caballo,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Hermanos Bocanegra,1984,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2222222222222222
Los Cadetes De Linares,Hermanos Bocanegra,2008,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2222222222222222
Los Cadetes De Linares,"Hierba, Polvo Y Plomo",2009,0.25,0.0,0.125,0.0,0.125,0.25,0.12499999999999999
Los Cadetes De Linares,Hijo Malvado,1984,1.5,0.0,0.0,0.0,0.0,0.0,0.25
Los Cadetes De Linares,Hijo Malvado,2007,1.5,0.0,0.0,0.0,0.0,0.0,0.25
Los Cadetes De Linares,Jesus Malverde,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666
Los Cadetes De Linares,Jesus Malverde,2008,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666
Los Cadetes De Linares,Juan De La Fuente,1976,2.5,0.0,0.0,0.0,0.0,0.0,0.41666666666666663
Los Cadetes De Linares,Juan De La Fuente,1984,2.5,0.0,0.0,0.0,0.0,0.0,0.41666666666666663
Los Cadetes De Linares,Juanita Y Miguel,2013,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.27777777777777773
Los Cadetes De Linares,Julian del Real,2000,1.0,0.0,0.0,0.0,0.0,0.2,0.2
Los Cadetes De Linares,La Discusion Fue Una Yegua,2008,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
Los Cadetes De Linares,La Fuga De Mazatlan,2008,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.05555555555555555
Los Cadetes De Linares,La Tartana,2000,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
Los Cadetes De Linares,La Tragedia De Rosita,1996,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes De Linares,La Tragedia De Rosita,1997,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes De Linares,La Tragedia De Rosita,2008,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes De Linares,La Venganza De Maria,1984,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
Los Cadetes De Linares,La Venganza De Maria,1996,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
Los Cadetes De Linares,La Venganza De Maria,1997,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
Los Cadetes De Linares,La Venganza De María,2003,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
Los Cadetes De Linares,La Venganza de Maria,2014,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
Los Cadetes De Linares,Lamberto Quintero,1984,1.1428571428571428,0.0,0.0,0.0,0.0,0.2857142857142857,0.23809523809523808
Los Cadetes De Linares,Las Tacuachadas,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes De Linares,Las Tres Mujeres,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Las Tres Tumbas,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Las Tres Tumbas,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Las Tres Tumbas,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Las Tres Tumbas,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Las Tres Tumbas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Los Contrabandistas,1976,0.625,0.375,0.0,0.0,0.0,0.625,0.2708333333333333
Los Cadetes De Linares,Los Contrabandistas,1977,0.625,0.375,0.0,0.0,0.0,0.625,0.2708333333333333
Los Cadetes De Linares,Los Contrabandistas,1984,0.625,0.375,0.0,0.0,0.0,0.625,0.2708333333333333
Los Cadetes De Linares,Los Dos Amigos,1977,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes De Linares,Los Dos Amigos,1984,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes De Linares,Los Dos Amigos,2003,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes De Linares,Los Dos Amigos,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes De Linares,Los Dos Amigos,2008,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes De Linares,Los Dos Amigos,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes De Linares,Los Dos Amigos,2014,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes De Linares,Monterrey Como Has Crecido,1983,0.0,0.0,0.2,0.0,0.0,0.0,0.03333333333333333
Los Cadetes De Linares,Monterrey Como Has Crecido,1984,0.0,0.0,0.2,0.0,0.0,0.0,0.03333333333333333
Los Cadetes De Linares,Monterrey Como Has Crecido,1997,0.0,0.0,0.2,0.0,0.0,0.0,0.03333333333333333
Los Cadetes De Linares,Nave 727,1998,0.0,0.0,0.25,0.0,0.0,0.0,0.041666666666666664
Los Cadetes De Linares,Nave 727,2008,0.0,0.0,0.25,0.0,0.0,0.0,0.041666666666666664
Los Cadetes De Linares,Nomas Las Mujeres Quedan,1978,0.3,0.0,0.0,0.0,0.0,0.0,0.05
Los Cadetes De Linares,Nomas Las Mujeres Quedan,1984,0.3,0.0,0.0,0.0,0.0,0.0,0.05
Los Cadetes De Linares,Nomas Las Mujeres Quedan,1996,0.3,0.0,0.0,0.0,0.0,0.0,0.05
Los Cadetes De Linares,Nomas Las Mujeres Quedan,2008,0.3,0.0,0.0,0.0,0.0,0.0,0.05
Los Cadetes De Linares,Nomás Las Mujeres Quedan,2003,0.3,0.0,0.0,0.0,0.0,0.0,0.05
Los Cadetes De Linares,Nomás Las Mujeres Quedan,2007,0.3,0.0,0.0,0.0,0.0,0.0,0.05
Los Cadetes De Linares,Nomás Las Mujeres Quedan,2013,0.3,0.0,0.0,0.0,0.0,0.0,0.05
Los Cadetes De Linares,Pedro y La Mafia,2000,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666
Los Cadetes De Linares,Pescadores De Ensenada,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Pescadores De Ensenada,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Pescadores De Ensenada,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Pista Secreta,2000,0.7272727272727273,0.45454545454545453,0.18181818181818182,0.0,0.0,0.09090909090909091,0.2424242424242424
Los Cadetes De Linares,Pistoleros Famosos,1996,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Los Cadetes De Linares,Pistoleros Famosos,2003,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Los Cadetes De Linares,Pistoleros Famosos,2009,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Los Cadetes De Linares,Pistoleros Famosos,2013,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Los Cadetes De Linares,Polvo Maldito,1977,0.375,0.0,0.0,0.0,0.0,0.25,0.10416666666666667
Los Cadetes De Linares,Polvo Maldito,1984,0.375,0.0,0.0,0.0,0.0,0.25,0.10416666666666666
Los Cadetes De Linares,Polvo Maldito,2003,0.375,0.0,0.0,0.0,0.0,0.25,0.10416666666666666
Los Cadetes De Linares,Polvo Maldito,2008,0.375,0.0,0.0,0.0,0.0,0.25,0.10416666666666666
Los Cadetes De Linares,Polvo Maldito,2009,0.375,0.0,0.0,0.0,0.0,0.25,0.10416666666666666
Los Cadetes De Linares,Por Una Rencilla Vieja,1983,0.5,0.0,0.25,0.0,0.0,0.25,0.16666666666666666
Los Cadetes De Linares,Por Una Rencilla Vieja,1984,0.5,0.0,0.25,0.0,0.0,0.25,0.16666666666666666
Los Cadetes De Linares,Por Una Rencilla Vieja,1997,0.5,0.0,0.25,0.0,0.0,0.25,0.16666666666666666
Los Cadetes De Linares,Sucedio En El Aguaje,2008,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111
Los Cadetes De Linares,Traficantes,1998,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Los Cadetes De Linares,Ventura Ramos,1980,1.5,0.0,0.0,0.0,0.0,0.0,0.25
Los Cadetes De Linares,Ventura Ramos,1984,1.5,0.0,0.0,0.0,0.0,0.0,0.25
Los Cadetes De Linares,Ventura Ramos,2007,1.5,0.0,0.0,0.0,0.0,0.0,0.25
Los Cadetes de Linares,Arturo Garza Trevino,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes de Linares,Arturo Garza Trevino,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes de Linares,Cruzando El Puente,1980,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Los Cadetes de Linares,Cruzando El Puente,1984,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Los Cadetes de Linares,Descansa General,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes de Linares,Descansa General,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes de Linares,Dimas De Leon,1980,1.25,0.0,0.0,0.0,0.0,0.25,0.25
